Ref,studysite,Case,Lon,Lat,Soil.layer,Climate_Name,Control,Var,yi,vi,se,Agenumber,Recovery.mode,MAT,MAP,Altitude,BD,pH,Sand,Silt,Clay,Vege,Purpose,biome
16,1,24,110.133375,27.150125,topsoil,Temperate,Grassland,LI,1.899824276,0.006666667,0.081649658,50,artificial,7,472,558,1.226669998,5.833330154,37.96131516,45.90100098,30.36789856,broadleaved,environmentaltree,1
16,1,25,110.133375,27.150125,topsoil,Temperate,Grassland,LI,0.536254914,0.006666667,0.081649658,5,artificial,7,472,558,1.226669998,5.833330154,37.96131516,45.90100098,30.36789856,broadleaved,Caraga korshinskii Kom,1
16,1,26,110.133375,27.150125,topsoil,Temperate,Grassland,LI,1.041436009,0.006666667,0.081649658,21,artificial,7,472,558,1.226669998,5.833330154,37.96131516,45.90100098,30.36789856,broadleaved,environmentaltree,1
16,1,27,110.133375,27.150125,topsoil,Temperate,Grassland,LI,1.166407416,0.006666667,0.081649659,3,artificial,7,472,558,1.226669998,5.833330154,37.96131516,45.90100098,30.36789856,broadleaved,environmentaltree,1
19,2,43,106.150125,35.249875,topsoil,Cold,Bareland,LI,0.35204809,0.006666667,0.081649658,25,artificial,16.7,1469,60,1.55,6.23,27.75,46.37109985,26.37539978,broadleaved,treecrop,3
19,1,44,106.150125,35.249875,topsoil,Cold,Bareland,LI,-0.540608419,0.006666667,0.081649657,30,artificial,16.7,1469,60,1.38,6.27,27.75,46.37109985,26.37539978,coniferous,Pinaceae,3
19,2,45,106.150125,35.249875,topsoil,Cold,Bareland,LI,0.615584145,0.006666667,0.081649659,28,artificial,16.7,1469,60,1.55,6.23,27.75,46.37109985,26.37539978,broadleaved,treecrop,3
19,1,46,106.150125,35.249875,topsoil,Cold,Bareland,LI,2.106408026,0.006666667,0.081649658,30,artificial,16.7,1469,60,1.38,6.27,27.75,46.37109985,26.37539978,coniferous,Pinaceae,3
19,2,47,106.150125,35.249875,subsoil,Cold,Bareland,LI,1.066163695,0.006666667,0.081649658,25,artificial,16.7,1469,60,1.55,6.23,27.75,44.4269989,28.69710083,broadleaved,treecrop,3
19,1,48,106.150125,35.249875,subsoil,Cold,Bareland,LI,0.765390633,0.006666667,0.081649659,30,artificial,16.7,1469,60,1.38,6.27,27.75,44.4269989,28.69710083,coniferous,Pinaceae,3
19,2,49,106.150125,35.249875,topsoil,Cold,Grassland,LI,0.20560081,0.006666667,0.081649658,5,artificial,16.7,1469,60,1.55,6.23,27.75,46.37109985,26.37539978,broadleaved,treecrop,3
19,1,50,106.150125,35.249875,topsoil,Cold,Grassland,LI,2.75E-02,0.006666666,0.081649656,30,artificial,16.7,1469,60,1.38,6.27,27.75,46.37109985,26.37539978,coniferous,Pinaceae,3
19,2,51,106.150125,35.249875,topsoil,Cold,Grassland,LI,0.722825064,0.006666667,0.081649659,10.2,artificial,16.7,1469,60,1.55,6.23,27.75,46.37109985,26.37539978,broadleaved,treecrop,3
19,1,52,106.150125,35.249875,topsoil,Cold,Grassland,LI,1.039096313,0.006666667,0.081649658,30,artificial,16.7,1469,60,1.38,6.27,27.75,46.37109985,26.37539978,coniferous,Pinaceae,3
19,2,53,106.150125,35.249875,subsoil,Cold,Grassland,LI,0.728098848,0.006666667,0.081649658,4,artificial,16.7,1469,60,1.55,6.23,27.75,44.4269989,28.69710083,broadleaved,treecrop,3
19,1,54,106.150125,35.249875,subsoil,Cold,Grassland,LI,0.698857552,0.006666667,0.081649658,30,artificial,16.7,1469,60,1.38,6.27,27.75,44.4269989,28.69710083,coniferous,Pinaceae,3
21,1,81,109.325125,36.858375,topsoil,Arid,Cropland,LI,0.841846874,0.006666667,0.081649658,20,artificial,8.8,535,1230,NA,8.333329773,37.07925415,NA,18,broadleaved,Caraga korshinskii Kom,3
21,1,82,109.325125,36.858375,topsoil,Arid,Cropland,LI,0.815080882,0.006666667,0.081649658,20,artificial,8.8,535,1230,NA,8.333329773,37.07925415,NA,18,broadleaved,Caraga korshinskii Kom,3
21,1,83,109.325125,36.858375,topsoil,Arid,Cropland,LI,0.471056705,0.006666667,0.081649657,20,artificial,8.8,535,1230,NA,8.333329773,37.07925415,NA,18,broadleaved,Caraga korshinskii Kom,3
21,1,84,109.325125,36.858375,subsoil,Arid,Cropland,LI,0.298584898,0.006666667,0.081649658,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,85,109.325125,36.858375,subsoil,Arid,Cropland,LI,0.471146537,0.006666667,0.081649658,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,86,109.325125,36.858375,subsoil,Arid,Cropland,LI,0.463367758,0.006666667,0.081649659,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,87,109.325125,36.858375,subsoil,Arid,Cropland,LI,0.511986338,0.006666667,0.08164966,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,88,109.325125,36.858375,subsoil,Arid,Cropland,LI,0.47236313,0.006666667,0.081649658,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,89,109.325125,36.858375,subsoil,Arid,Cropland,LI,0.420470612,0.006666667,0.081649659,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,90,109.325125,36.858375,subsoil,Arid,Cropland,LI,0.290203839,0.006666667,0.081649659,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,91,109.325125,36.858375,topsoil,Arid,Cropland,LI,1.338125502,0.006666667,0.081649658,20,artificial,8.8,535,1259,NA,8.333329773,37.07925415,NA,18,broadleaved,RobiniaP,3
21,1,92,109.325125,36.858375,topsoil,Arid,Cropland,LI,0.977472463,0.006666667,0.081649658,20,artificial,8.8,535,1259,NA,8.333329773,37.07925415,NA,18,broadleaved,RobiniaP,3
21,1,93,109.325125,36.858375,topsoil,Arid,Cropland,LI,0.552594331,0.006666667,0.081649658,20,artificial,8.8,535,1259,NA,8.333329773,37.07925415,NA,18,broadleaved,RobiniaP,3
21,1,94,109.325125,36.858375,subsoil,Arid,Cropland,LI,0.692633751,0.006666667,0.081649658,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
21,1,95,109.325125,36.858375,subsoil,Arid,Cropland,LI,1.048617952,0.006666667,0.081649658,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
21,1,96,109.325125,36.858375,subsoil,Arid,Cropland,LI,0.992380458,0.006666667,0.081649659,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
21,1,97,109.325125,36.858375,subsoil,Arid,Cropland,LI,0.655940963,0.006666667,0.081649659,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
21,1,98,109.325125,36.858375,subsoil,Arid,Cropland,LI,0.593750244,0.006666667,0.081649659,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
21,1,99,109.325125,36.858375,subsoil,Arid,Cropland,LI,0.482863923,0.006666667,0.081649659,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
21,1,100,109.325125,36.858375,subsoil,Arid,Cropland,LI,0.347491756,0.006666667,0.081649659,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
21,1,181,109.325125,36.858375,topsoil,Arid,Abandoned,LI,0.32577316,0.006666667,0.081649659,20,artificial,8.8,535,1230,NA,8.333329773,37.07925415,NA,18,broadleaved,Caraga korshinskii Kom,3
21,1,182,109.325125,36.858375,topsoil,Arid,Abandoned,LI,0.200352053,0.006666667,0.081649658,20,artificial,8.8,535,1230,NA,8.333329773,37.07925415,NA,18,broadleaved,Caraga korshinskii Kom,3
21,1,183,109.325125,36.858375,topsoil,Arid,Abandoned,LI,0.148383392,0.006666667,0.081649658,20,artificial,8.8,535,1230,NA,8.333329773,37.07925415,NA,18,broadleaved,Caraga korshinskii Kom,3
21,1,184,109.325125,36.858375,subsoil,Arid,Abandoned,LI,0.245906063,0.006666667,0.081649659,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,185,109.325125,36.858375,subsoil,Arid,Abandoned,LI,0.157063567,0.006666667,0.081649658,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,186,109.325125,36.858375,subsoil,Arid,Abandoned,LI,0.214246883,0.006666667,0.081649658,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,187,109.325125,36.858375,subsoil,Arid,Abandoned,LI,0.369164212,0.006666667,0.081649659,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,188,109.325125,36.858375,subsoil,Arid,Abandoned,LI,0.140753521,0.006666667,0.081649657,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,189,109.325125,36.858375,subsoil,Arid,Abandoned,LI,1.62E-02,0.006666667,0.081649658,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,190,109.325125,36.858375,subsoil,Arid,Abandoned,LI,0.247055917,0.006666667,0.081649659,20,artificial,8.8,535,1230,NA,8.3,41.93500137,NA,NA,broadleaved,Caraga korshinskii Kom,3
21,1,191,109.325125,36.858375,topsoil,Arid,Abandoned,LI,0.822051787,0.006666667,0.081649658,20,artificial,8.8,535,1259,NA,8.333329773,37.07925415,NA,18,broadleaved,RobiniaP,3
21,1,192,109.325125,36.858375,topsoil,Arid,Abandoned,LI,0.362743633,0.006666667,0.081649658,20,artificial,8.8,535,1259,NA,8.333329773,37.07925415,NA,18,broadleaved,RobiniaP,3
21,1,193,109.325125,36.858375,topsoil,Arid,Abandoned,LI,0.229921019,0.006666667,0.081649658,20,artificial,8.8,535,1259,NA,8.333329773,37.07925415,NA,18,broadleaved,RobiniaP,3
21,1,194,109.325125,36.858375,subsoil,Arid,Abandoned,LI,0.639954917,0.006666667,0.081649659,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
21,1,195,109.325125,36.858375,subsoil,Arid,Abandoned,LI,0.734534982,0.006666667,0.081649658,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
21,1,196,109.325125,36.858375,subsoil,Arid,Abandoned,LI,0.743259582,0.006666667,0.081649658,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
21,1,197,109.325125,36.858375,subsoil,Arid,Abandoned,LI,0.513118837,0.006666667,0.081649659,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
21,1,198,109.325125,36.858375,subsoil,Arid,Abandoned,LI,0.262140636,0.006666667,0.081649658,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
21,1,199,109.325125,36.858375,subsoil,Arid,Abandoned,LI,7.85E-02,0.006666667,0.081649658,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
21,1,200,109.325125,36.858375,subsoil,Arid,Abandoned,LI,0.304343834,0.006666667,0.081649659,20,artificial,8.8,535,1259,NA,8.3,41.93500137,NA,NA,broadleaved,RobiniaP,3
23,2,16,128.510125,48.064625,topsoil,Cold,Wetland,LI,0.012116884,0.004,0.063245553,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,17,128.510125,48.064625,topsoil,Cold,Wetland,LI,0.361545419,0.003999999,0.063245545,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,18,128.510125,48.064625,subsoil,Cold,Wetland,LI,0.193524092,0.004000004,0.063245583,40,artificial,0.4,630,245,1.356670074,5.9,39.75,36.61440125,28.97179871,coniferous,Pinaceae,3
23,2,19,128.510125,48.064625,topsoil,Cold,Wetland,LI,0.17555151,0.004,0.063245555,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,20,128.510125,48.064625,topsoil,Cold,Wetland,LI,0.256673415,0.004,0.063245552,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,21,128.510125,48.064625,subsoil,Cold,Wetland,LI,0.159815258,0.004,0.063245553,40,artificial,0.4,630,245,1.356670074,5.9,39.75,36.61440125,28.97179871,coniferous,Pinaceae,3
23,2,22,128.510125,48.064625,topsoil,Cold,Wetland,LI,0.257686908,0.004,0.063245552,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,23,128.510125,48.064625,topsoil,Cold,Wetland,LI,0.397587989,0.004,0.063245556,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,24,128.510125,48.064625,subsoil,Cold,Wetland,LI,0.239064526,0.004000001,0.063245559,40,artificial,0.4,630,245,1.356670074,5.9,39.75,36.61440125,28.97179871,coniferous,Pinaceae,3
23,2,40,128.510125,48.064625,topsoil,Cold,Abandoned,LI,-0.552191293,0.004000002,0.063245567,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,41,128.510125,48.064625,topsoil,Cold,Abandoned,LI,-0.427826224,0.004,0.063245555,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,42,128.510125,48.064625,subsoil,Cold,Abandoned,LI,-0.573689183,0.004000002,0.063245566,40,artificial,0.4,630,245,1.356670074,5.9,39.75,36.61440125,28.97179871,coniferous,Pinaceae,3
23,2,43,128.510125,48.064625,topsoil,Cold,Abandoned,LI,-0.568373319,0.004,0.063245554,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,44,128.510125,48.064625,topsoil,Cold,Abandoned,LI,-0.138694393,0.004,0.063245553,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,45,128.510125,48.064625,subsoil,Cold,Abandoned,LI,-0.334382056,0.004,0.063245554,40,artificial,0.4,630,245,1.356670074,5.9,39.75,36.61440125,28.97179871,coniferous,Pinaceae,3
23,2,46,128.510125,48.064625,topsoil,Cold,Abandoned,LI,-0.568373319,0.004,0.063245554,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,47,128.510125,48.064625,topsoil,Cold,Abandoned,LI,-0.138694393,0.004,0.063245554,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,48,128.510125,48.064625,subsoil,Cold,Abandoned,LI,-0.334382056,0.004,0.063245556,40,artificial,0.4,630,245,1.356670074,5.9,39.75,36.61440125,28.97179871,coniferous,Pinaceae,3
23,2,64,128.510125,48.064625,topsoil,Cold,Cropland,LI,-2.50E-02,0.004000001,0.063245564,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,65,128.510125,48.064625,topsoil,Cold,Cropland,LI,-5.03E-02,0.003999999,0.063245546,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,66,128.510125,48.064625,subsoil,Cold,Cropland,LI,-0.367710461,0.004000004,0.063245582,40,artificial,0.4,630,245,1.356670074,5.9,39.75,36.61440125,28.97179871,coniferous,Pinaceae,3
23,2,67,128.510125,48.064625,topsoil,Cold,Cropland,LI,0.676537904,0.004,0.063245553,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,68,128.510125,48.064625,topsoil,Cold,Cropland,LI,0.672098137,0.004,0.063245553,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,69,128.510125,48.064625,subsoil,Cold,Cropland,LI,-0.326789516,0.004,0.063245554,40,artificial,0.4,630,245,1.356670074,5.9,39.75,36.61440125,28.97179871,coniferous,Pinaceae,3
23,2,70,128.510125,48.064625,topsoil,Cold,Cropland,LI,0.676537904,0.004,0.063245553,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,71,128.510125,48.064625,topsoil,Cold,Cropland,LI,0.672098137,0.004,0.063245553,40,artificial,0.4,630,245,1.023330002,5.866669846,35.75,39.96929932,26.36589966,coniferous,Pinaceae,3
23,2,72,128.510125,48.064625,subsoil,Cold,Cropland,LI,-0.326789516,0.004,0.063245557,40,artificial,0.4,630,245,1.356670074,5.9,39.75,36.61440125,28.97179871,coniferous,Pinaceae,3
24,1,22,117.959125,38.090125,topsoil,Cold,Bareland,LI,8.49E-02,0.006666667,0.081649658,30,artificial,12.3,692.15,3,NA,8.55,19,NA,52,broadleaved,RobiniaP,2
24,1,23,117.959125,38.090125,topsoil,Cold,Bareland,LI,2.52E-02,0.006666667,0.081649658,30,artificial,12.3,692.15,3,NA,8.57,19,NA,52,broadleaved,environmentaltree,2
24,1,24,117.959125,38.090125,topsoil,Cold,Bareland,LI,0.340706541,0.006666667,0.081649658,30,artificial,12.3,692.15,3,NA,8.51,19,NA,52,broadleaved,environmentaltree,2
24,1,25,117.959125,38.090125,topsoil,Cold,Bareland,LI,0.366755655,0.006666667,0.081649658,30,artificial,12.3,692.15,3,NA,8.49,19,NA,52,broadleaved,environmentaltree,2
24,1,26,117.959125,38.090125,topsoil,Cold,Bareland,LI,-0.29945224,0.006666667,0.081649658,30,artificial,12.3,692.15,3,NA,8.33,19,NA,52,broadleaved,RobiniaP,2
24,1,27,117.959125,38.090125,topsoil,Cold,Bareland,LI,0.304227989,0.006666667,0.081649658,30,artificial,12.3,692.15,3,NA,8.39,19,NA,52,broadleaved,RobiniaP,2
24,1,28,117.959125,38.090125,topsoil,Cold,Bareland,LI,0.246596287,0.006666667,0.081649658,30,artificial,12.3,692.15,3,NA,8.4,19,NA,52,broadleaved,RobiniaP,2
24,1,50,117.959125,38.090125,topsoil,Cold,Bareland,LI,-0.254284722,0.006666667,0.081649659,30,artificial,12.3,692.15,3,NA,8.55,19,NA,52,broadleaved,RobiniaP,2
24,1,51,117.959125,38.090125,topsoil,Cold,Bareland,LI,-0.115525377,0.006666667,0.081649658,30,artificial,12.3,692.15,3,NA,8.57,19,NA,52,broadleaved,environmentaltree,2
24,1,52,117.959125,38.090125,topsoil,Cold,Bareland,LI,-6.12E-02,0.006666667,0.081649658,30,artificial,12.3,692.15,3,NA,8.51,19,NA,52,broadleaved,environmentaltree,2
24,1,53,117.959125,38.090125,topsoil,Cold,Bareland,LI,-0.112310528,0.006666667,0.081649659,30,artificial,12.3,692.15,3,NA,8.49,19,NA,52,broadleaved,environmentaltree,2
24,1,54,117.959125,38.090125,topsoil,Cold,Bareland,LI,3.33E-02,0.006666667,0.081649659,30,artificial,12.3,692.15,3,NA,8.33,19,NA,52,broadleaved,RobiniaP,2
24,1,55,117.959125,38.090125,topsoil,Cold,Bareland,LI,-5.15E-02,0.006666667,0.081649658,30,artificial,12.3,692.15,3,NA,8.39,19,NA,52,broadleaved,RobiniaP,2
24,1,56,117.959125,38.090125,topsoil,Cold,Bareland,LI,-1.71E-02,0.006666667,0.081649658,30,artificial,12.3,692.15,3,NA,8.4,19,NA,52,broadleaved,RobiniaP,2
26,1,9,110.100125,35.649875,topsoil,Cold,Bareland,LI,-4.40E-02,0.005,0.070710678,16,artificial,9.8,574.4,1110,1.216669998,7.4,29.5,44.19729919,29.167099,coniferous,Pinaceae,3
26,1,10,110.100125,35.649875,topsoil,Cold,Abandoned,LI,-9.21E-02,0.005,0.070710678,16,artificial,9.8,574.4,1110,1.216669998,7.4,29.5,44.19729919,29.167099,coniferous,Pinaceae,3
26,1,11,110.100125,35.649875,topsoil,Cold,Bareland,LI,0.192768091,0.005,0.070710678,16,artificial,9.8,574.4,1110,1.216669998,7.4,29.5,44.19729919,29.167099,broadleaved,environmentaltree,3
26,1,12,110.100125,35.649875,topsoil,Cold,Bareland,LI,0.279733085,0.005,0.070710678,16,artificial,9.8,574.4,1110,1.216669998,7.4,29.5,44.19729919,29.167099,broadleaved,environmentaltree,3
26,1,19,110.100125,35.649875,topsoil,Cold,Bareland,LI,-0.029425646,0.005,0.070710678,16,artificial,9.8,574.4,1110,1.216669998,7.4,29.5,44.19729919,29.167099,broadleaved,environmentaltree,3
26,1,20,110.100125,35.649875,topsoil,Cold,Bareland,LI,-0.088606843,0.005,0.070710678,16,artificial,9.8,574.4,1110,1.216669998,7.4,29.5,44.19729919,29.167099,broadleaved,environmentaltree,3
26,1,9,110.100125,35.649875,topsoil,Cold,Abandoned,LI,0.044038225,0.005,0.070710678,16,artificial,9.8,574.4,1110,1.216669998,7.4,29.5,44.19729919,29.167099,coniferous,Pinaceae,3
26,1,10,110.100125,35.649875,topsoil,Cold,Abandoned,LI,0.092101238,0.005,0.070710678,16,artificial,9.8,574.4,1110,1.216669998,7.4,29.5,44.19729919,29.167099,coniferous,Pinaceae,3
26,1,11,110.100125,35.649875,topsoil,Cold,Abandoned,LI,-0.222739246,0.005,0.070710678,16,artificial,9.8,574.4,1110,1.216669998,7.4,29.5,44.19729919,29.167099,broadleaved,environmentaltree,3
26,1,12,110.100125,35.649875,topsoil,Cold,Abandoned,LI,-0.116067845,0.005,0.070710678,16,artificial,9.8,574.4,1110,1.216669998,7.4,29.5,44.19729919,29.167099,broadleaved,environmentaltree,3
27,1,109,109.229375,36.778375,topsoil,Arid,Cropland,LI,0.650553992,0.006666667,0.081649658,10,artificial,8.8,400,1169,1.216669998,8.366670227,35.06786346,37.90490112,16.52649994,broadleaved,Caraga korshinskii Kom,3
27,1,110,109.229375,36.778375,topsoil,Arid,Cropland,LI,-0.191426076,0.006666667,0.081649659,10,artificial,8.8,400,1148,1.216669998,8.366670227,35.06786346,37.90490112,16.52649994,broadleaved,environmentaltree,3
27,1,111,109.229375,36.778375,topsoil,Arid,Cropland,LI,0.204578626,0.006666667,0.081649659,10,artificial,8.8,400,1149,1.216669998,8.366670227,35.06786346,37.90490112,16.52649994,broadleaved,RobiniaP,3
27,2,112,109.229375,36.778375,topsoil,Arid,Cropland,LI,0.372980494,0.006666667,0.081649659,20,artificial,8.8,400,1169,1.216669998,8.366670227,35.06786346,37.90490112,16.52649994,broadleaved,Caraga korshinskii Kom,3
27,2,113,109.229375,36.778375,topsoil,Arid,Cropland,LI,8.36E-02,0.006666667,0.081649659,20,artificial,8.8,400,1148,1.216669998,8.366670227,35.06786346,37.90490112,16.52649994,broadleaved,environmentaltree,3
27,2,114,109.229375,36.778375,topsoil,Arid,Cropland,LI,-0.644950291,0.006666667,0.081649659,20,artificial,8.8,400,1149,1.216669998,8.366670227,35.06786346,37.90490112,16.52649994,broadleaved,RobiniaP,3
27,3,115,109.229375,36.778375,topsoil,Arid,Cropland,LI,0.544991633,0.006666667,0.081649658,40,artificial,8.8,400,1130,1.216669998,8.366670227,35.06786346,37.90490112,16.52649994,broadleaved,Caraga korshinskii Kom,3
27,3,116,109.229375,36.778375,topsoil,Arid,Cropland,LI,0.184034538,0.006666667,0.081649659,40,artificial,8.8,400,1130,1.216669998,8.366670227,35.06786346,37.90490112,16.52649994,broadleaved,environmentaltree,3
27,3,117,109.229375,36.778375,topsoil,Arid,Cropland,LI,-0.237179218,0.006666667,0.081649658,40,artificial,8.8,400,1130,1.216669998,8.366670227,35.06786346,37.90490112,16.52649994,broadleaved,RobiniaP,3
27,1,118,109.229375,36.778375,topsoil,Arid,Cropland,LI,-0.756611011,0.006666667,0.081649658,10,artificial,8.8,400,1130,1.216669998,8.366670227,35.06786346,37.90490112,16.52649994,broadleaved,Caraga korshinskii Kom,3
27,1,119,109.229375,36.778375,topsoil,Arid,Cropland,LI,-0.293724849,0.006666667,0.081649658,10,artificial,8.8,400,1130,1.216669998,8.366670227,35.06786346,37.90490112,16.52649994,broadleaved,environmentaltree,3
