Ref,studysite,Case,Xe,Sde,Ne,Xc,Sdc,Nc,Effect size for LI
496,4,41,1.827852998,0.1827853,4,1.880149813,0.188014981,4,-2.82E-02
496,4,44,1.885209713,0.188520971,4,1.938914027,0.193891403,4,-2.81E-02
496,4,47,1.903940887,0.190394089,4,1.918316832,0.191831683,4,-7.52E-03
496,3,50,1.998168498,0.19981685,4,2.030567686,0.203056769,4,-1.61E-02
496,3,53,1.808553971,0.180855397,4,1.949886105,0.194988611,4,-7.52E-02
496,3,56,1.869955157,0.186995516,4,1.961734694,0.196173469,4,-4.79E-02
496,3,59,1.925742574,0.192574257,4,1.958115183,0.195811518,4,-1.67E-02
496,1,62,1.925233645,0.192523365,4,2.030567686,0.203056769,4,-5.33E-02
496,1,65,1.901960784,0.190196078,4,1.949886105,0.194988611,4,-2.49E-02
496,1,68,1.887473461,0.188747346,4,1.961734694,0.196173469,4,-3.86E-02
496,1,71,1.946135831,0.194613583,4,1.958115183,0.195811518,4,-6.14E-03
496,2,74,1.868686869,0.186868687,4,2.030567686,0.203056769,4,-8.31E-02
496,2,77,1.886690647,0.188669065,4,1.949886105,0.194988611,4,-3.29E-02
496,2,80,1.927038627,0.192703863,4,1.961734694,0.196173469,4,-1.78E-02
496,2,83,1.924757282,0.192475728,4,1.958115183,0.195811518,4,-1.72E-02
496,4,86,1.79739777,0.179739777,4,2.030567686,0.203056769,4,-0.121975467
496,4,89,1.827852998,0.1827853,4,1.949886105,0.194988611,4,-6.46E-02
496,4,92,1.885209713,0.188520971,4,1.961734694,0.196173469,4,-3.98E-02
496,4,95,1.903940887,0.190394089,4,1.958115183,0.195811518,4,-2.81E-02
497,1,25,4.703486319,0.470348632,3,4.494688146,0.449468815,3,0.045407716
497,1,30,4.562481517,0.456248152,3,4.781131388,0.478113139,3,-0.046810543
497,1,35,4.673400233,0.467340023,3,5.046014862,0.504601486,3,-0.076711887
497,1,40,4.75792158,0.475792158,3,4.942922857,0.494292286,3,-0.038145898
497,1,45,4.666033507,0.466603351,3,4.97981983,0.497981983,3,-0.065084357
497,1,50,5.023719677,0.502371968,3,4.494688146,0.449468815,3,0.111274343
497,1,55,4.386974602,0.43869746,3,4.781131388,0.478113139,3,-0.086037378
497,1,60,4.535850535,0.453585054,3,5.046014862,0.504601486,3,-0.106586181
